W_L_Seed,W_L_fg3_percentage,W_L_fg_percentage,W_L_or_percentage,W_L_dr_percentage,label
-7.0,-0.0213414008793,0.00873193924639,0.0584709345324,0.0366872132227,1.0
1.0,0.00445872823129,0.0194052920953,-0.022424054014,0.0460308552291,1.0
-7.0,0.0702147158806,-0.00863648916831,0.0233341767514,-0.0118410070883,1.0
-9.0,-0.0244964855974,0.017298214158,0.0358333687767,-0.031240629408,1.0
-5.0,-0.0111357433637,-0.0284340018924,0.0145017728215,0.011826009429,1.0
-11.0,-0.0587155584909,-0.0424654904843,0.0772161918482,0.0284943454618,1.0
-3.0,-0.002649838117,0.00286651051178,0.0088617650289,0.0441714784313,1.0
1.0,-0.0219734226735,0.00458213182183,0.0303626481293,-0.0199256720261,1.0
-15.0,-0.0342384600924,0.0818889853875,0.00297958275776,0.0389238971935,1.0
-8.0,-0.0270097519515,0.0132046175131,0.0086150027718,-0.0223459270217,1.0
-11.0,-0.0532629495394,0.00515255985506,0.00936258614645,0.00481885650527,1.0
-2.0,-0.0570955662377,0.000282078271163,0.0147246106847,-0.0121537818656,1.0
-1.0,-0.0469632063141,-0.0483260655623,-0.0301691737629,0.0162187656198,1.0
-9.0,0.00629083432658,0.039417617606,-0.0538344255075,-0.0273299771749,1.0
-1.0,-0.0357661231152,0.0172152644347,-0.0540833243535,0.00106751363808,1.0
-3.0,-0.0407452410401,-0.02692280048,0.0464577830213,0.0517101364226,1.0
5.0,-0.0225970470591,-0.0156624784545,5.15001840849e-05,0.0415990048519,1.0
-11.0,-0.0265924291301,-0.0268253574308,0.0303577014754,0.0530497948985,1.0
-8.0,0.0315322994113,0.00616482587032,-0.0345992856346,0.0315625860513,1.0
-11.0,0.0492507134194,0.052639051769,-0.0275333799992,0.0251697977606,1.0
-3.0,0.0175159619932,0.0518498375067,0.00555937104185,0.0190134012062,1.0
-4.0,0.0309490695563,0.0280734828308,0.0032748950836,0.00501147123713,1.0
1.0,-0.00849661929576,0.00219505186514,0.00894591571777,-0.0316880570812,1.0
-3.0,0.0122505383239,-0.0280099374499,-0.046953684042,-0.0257555880102,1.0
3.0,0.00128441314506,-0.0116249195817,-0.0140565605235,0.0109347602739,1.0
8.0,-0.0155940731611,-0.0125156332812,-0.00421104466655,0.00675753937878,1.0
7.0,0.00484205310259,0.0210495600055,-0.0366435433438,0.00415792092993,1.0
-13.0,-0.00698380630988,0.027034896301,-0.000989426103296,0.0783986872566,1.0
-11.0,-0.0581403002593,-0.0517390119489,0.0346118524225,0.0435018694115,1.0
-3.0,-0.00822156307188,0.0106794450834,-0.00229044309517,0.0235157264097,1.0
1.0,-0.0191746805234,-0.00298019160076,-0.0195935164847,0.0505229912772,1.0
-15.0,-0.024332245698,-0.00575205712543,0.0357576734911,0.00742927285682,1.0
-7.0,0.00979035639436,0.00487974686189,0.0103774920788,0.0146815142137,1.0
-4.0,-0.00669242158574,-0.014305149924,0.00386374442232,0.0152283724263,1.0
-1.0,-0.0305804803529,0.0162108300091,0.0167579981409,0.0428403426523,1.0
0.0,0.0127226355932,-0.0136134815838,0.00387150213866,0.0266337311275,1.0
-3.0,0.0229017809932,-0.0258786313709,0.00429567758781,-0.011077029375,1.0
-1.0,-0.0625399203872,-0.0240104061889,0.0376125981458,0.0514000734539,1.0
-15.0,0.0125110133997,0.0352847017532,0.0510656376154,0.0135494272364,1.0
-8.0,0.0405025590895,0.0184795136687,0.0149289805444,0.0127508790147,1.0
-3.0,0.00602697526896,0.00505447306992,0.0757951053948,0.00343009107439,1.0
-2.0,0.0369209823335,0.0306948978818,0.0301839280748,-0.0258656743407,1.0
-5.0,-0.0355991089372,-0.0348673406913,0.0217203608222,0.0371768537957,1.0
9.0,-0.0429681300604,-0.0166710354276,-0.035267617339,0.00585133257322,1.0
9.0,-0.0226856291778,-0.0180954844158,0.0146862142338,-0.0288511495864,1.0
-13.0,-0.0484936925136,0.0119456339918,0.0293621977014,-0.0324172114631,1.0
-5.0,-0.0132156961175,0.00742166540381,0.0482238359181,-0.00207915873433,1.0
-13.0,-0.0148088441794,-0.00223474513181,0.0256135986138,0.0284746409843,1.0
-5.0,-0.00125358963687,0.015389757155,-0.0105156537519,-0.00112119068116,1.0
-1.0,0.0216858941171,0.000327664767982,-0.0280736724366,-0.0432399126745,1.0
7.0,-0.0462369446334,-0.0326810520568,-0.00976806896789,0.0457471194816,1.0
-1.0,-0.053042652388,-0.0242974408048,0.0415455352173,0.0630758394187,1.0
7.0,0.0146995070076,0.0282852589566,-0.00108832911325,0.0252247668074,1.0
-1.0,0.0560476597463,0.026791109812,0.0152887650336,0.00405929441158,1.0
0.0,-0.010727784002,-0.0289807439675,0.0412994676616,0.0289217107333,1.0
-15.0,-0.00184848340115,0.0300311958676,0.0218808204299,0.00984084514105,1.0
-8.0,-0.0232445764616,0.0266212935048,0.00868101969896,0.00689614961566,1.0
-4.0,-0.0112032477073,0.0237695462032,0.0680003767114,-0.0102966284057,1.0
-2.0,-0.0133608682065,0.00158573580272,0.0326925120388,0.0094842494473,1.0
-13.0,0.0221955438381,0.0108474761075,0.0241773851187,-0.0124531138082,1.0
-5.0,0.0266319422172,0.00272241340622,-0.0156295225501,-0.0253790045115,1.0
-9.0,0.0618733561405,0.067058168821,-0.0352392263365,0.0511881668619,1.0
-8.0,0.0243364692303,0.034170338171,-0.0478111029646,0.0501001861483,1.0
-1.0,0.01889006738,0.00929444111585,0.0261090005844,-0.0142996563615,1.0
3.0,-0.11625669543,-0.0634788464718,0.0356240280521,-0.0234217469427,1.0
-13.0,-0.0392636956443,-0.0132792588029,0.0090468192592,0.0355958143937,1.0
-8.0,-0.00995085138919,0.0187686692641,0.0183588710826,0.079283703292,1.0
3.0,-0.0436629697528,-0.0422419075405,-0.0578026366245,0.00491309500495,1.0
-15.0,0.00725477435782,0.010619283582,0.0173208078676,-0.0400980038693,1.0
-7.0,0.00628810736911,0.0280431289889,0.00424121676222,-0.0270789988459,1.0
-3.0,-0.0286669597326,-0.010759282229,0.0538350805844,-0.0619753215614,1.0
-1.0,0.00532535196912,-0.0149576193452,0.016542671277,-0.0288854770845,1.0
-2.0,0.00696291064383,0.0208519849188,0.01686862295,-0.038247618475,1.0
-1.0,0.0200420353407,0.0211656741411,-0.0202402036361,-0.0559282624504,1.0
-13.0,0.0363008348029,0.0620455066859,-0.0273745289945,-0.00444218387254,1.0
-8.0,0.0305958479456,0.0644163784209,0.041171902274,0.0483929406735,1.0
-1.0,0.0106027866272,0.000446418269256,0.00422486001765,0.0419108876251,1.0
-7.0,-0.000669954878378,-0.0107127655307,0.000214685670997,-0.0145818577587,1.0
1.0,0.00983980408275,-0.0113962732055,-0.0743159498264,0.0196562596097,1.0
-3.0,-0.0148792635004,0.00114141136817,0.0159590933226,0.00873757241377,1.0
1.0,-0.0164407023775,-0.0420970682684,0.0707876836317,-0.0553682322662,1.0
-5.0,0.03065311489,0.0302926429799,0.00871631871546,-0.00764014527522,1.0
-11.0,-0.0177264999589,-0.0148222138008,0.0257780350464,-0.00245336997121,1.0
-3.0,-0.0421359767293,-0.0408911432753,0.0142663068176,0.0366455795701,1.0
1.0,0.0154178446467,0.00641671948436,-0.00994826741085,0.0453730951484,1.0
2.0,0.0168692959276,-0.0318541417047,-0.0257510222519,0.0143812353387,1.0
7.0,0.0303009529884,-0.0102053753303,0.0516359873789,-0.00437677745927,1.0
-9.0,-0.0180953365903,0.0266054041917,0.0526436013801,0.00958272481344,1.0
7.0,0.011389671058,-0.00063038982942,0.0503415225175,-0.0983129997055,1.0
-1.0,0.0729919687162,0.0501760657808,-0.0108433319287,-0.0392421390633,1.0
-5.0,0.00311901240989,0.0393319538304,-0.027215903309,-0.0115804355918,1.0
9.0,-0.00284442155733,-0.0634007706455,0.00271798228667,-0.0221427938307,1.0
5.0,0.0124545259029,-0.0015133171124,-0.00944827711441,0.0118846254295,1.0
-11.0,-0.0189385407217,-0.00185150228055,0.0267118487809,0.0455304156305,1.0
-8.0,0.0464551836084,0.0526557165509,-0.0329339104397,0.0109721778573,1.0
-15.0,0.0508073874276,0.0142429342865,-0.0377092565013,-0.000712714376962,1.0
-8.0,0.0369238099751,-0.0235470031548,0.0113852108315,0.059980398108,1.0
-11.0,-0.0266684356829,-0.0278380915136,0.00869919611124,0.0556483821776,1.0
-5.0,-0.0507064546793,-0.0401327664148,0.00397749305428,-0.034168679839,1.0
-13.0,-0.0516642085903,-0.0254118441181,0.0609685474319,0.0329242893237,1.0
-8.0,0.0220988032794,-0.0190502765364,0.0310956760151,0.0398631313866,1.0
-1.0,-0.0386449997633,-0.0278257233987,0.0388101616956,0.00400716310617,1.0
1.0,-0.0149854412347,0.00301193392497,0.0406792895677,0.0245484841542,1.0
1.0,0.00497153568876,-0.0186132209473,0.00996060652018,0.0348545339115,1.0
-11.0,-0.0570814468787,-0.0009533578777,0.0242623001495,-0.0156580212195,1.0
-3.0,0.01291591473,0.01515747547,0.000503316025517,0.0147239869422,1.0
1.0,0.0361187111379,0.0290107785747,-0.0222363406198,-0.0444609196556,1.0
-1.0,0.0563033382049,0.000450701078646,-0.0590788041213,0.0149622430174,1.0
-15.0,0.0023584788008,0.0226612567138,0.0489119790107,0.00520765284573,1.0
-7.0,-0.0332577230703,0.0267857934734,0.0711698330608,0.000754644274923,1.0
-3.0,-0.0483803810741,0.0220318992043,0.010261136795,-0.0393321718093,1.0
1.0,-0.0483061833317,-0.0131436552422,0.0370104831165,-0.0289967496872,1.0
-11.0,0.0419605635695,0.0558676558073,0.0482380810554,-0.0784420046011,1.0
-3.0,-0.0191218566468,0.00505713647123,0.0426866051384,-0.0363071240612,1.0
3.0,-0.00138616282317,0.0282611436287,-0.0236741272589,0.0514724887961,1.0
7.0,0.0373076269733,0.00736313637893,-0.0185028901156,0.0171171046636,1.0
-9.0,0.0113117195745,0.0103718729111,0.0255480985975,0.0864969269535,1.0
-8.0,0.012603245905,0.0208766559892,0.0356360787286,0.0394806972872,1.0
0.0,0.0576466662499,0.0280943583738,0.00929197959922,0.0411296659998,1.0
-11.0,0.0134019031409,0.0135558174861,0.0111492368758,0.00949243443641,1.0
-8.0,0.0695281652695,0.0355330371969,-0.0472852397265,-0.0183079929141,1.0
-7.0,-0.029221450337,0.000482877143353,0.0279289985139,0.0117570802294,1.0
-7.0,0.010303607222,-0.0179984096313,0.0109228442598,-0.0236581161719,1.0
-8.0,-0.0285472405179,-0.0404087068152,-0.0390893169165,0.0189877150501,1.0
4.0,-0.0243799946225,-0.0580906783217,-0.0253963700944,0.0378806367975,1.0
3.0,-0.00810786481633,0.0065315633878,-0.0789183094692,0.0253991712611,1.0
0.0,0.0144015928653,-0.0152678689823,-0.0569844246213,0.00234995323399,1.0
-3.0,0.115462927095,0.0370809983785,-0.0523593034297,0.0650280040762,1.0
-15.0,0.0126155861412,0.0309490582711,0.0394142509488,0.0140451511282,1.0
-13.0,0.0276107078301,-0.00865731611227,0.0624499264073,-0.00399959080873,1.0
-5.0,-0.0643599639481,-0.0322034436321,0.0895611490934,-0.0470526388021,1.0
-4.0,-0.0224490553907,-0.0185935695133,0.0540385714104,-0.0176204673959,1.0
-15.0,0.0402078717388,0.0419753367213,0.0222314750309,0.00482301485189,1.0
-8.0,0.0226571432692,0.0377387023857,0.00430815811885,-0.0110818299217,1.0
-11.0,-0.0914040200642,0.00161113057564,0.0636618798675,-0.00492625628759,1.0
9.0,-0.00771165173342,0.0262943981949,0.0276682682619,0.024854000989,1.0
-11.0,-0.00200132577313,-0.039168913339,0.0573107222113,0.00464161230905,1.0
1.0,0.0254017848411,-0.0353286422315,0.0285057345574,0.00594162259527,1.0
8.0,-0.0539339275323,-0.0578703784959,-0.0274181426769,0.0148971650745,1.0
11.0,-0.0391583764662,-0.0722122546727,0.0153543361222,0.00393029624037,1.0
5.0,-0.0805961427991,-0.0275211136883,0.0612952988076,0.0451456779706,1.0
3.0,0.0644662030876,0.0355210471577,0.0286816046966,-0.00238748925904,1.0
8.0,0.0331226508654,0.0171287581867,-0.0361233779486,-0.0191134987793,1.0
-5.0,-0.00697958369154,-0.019723137758,-0.0424691399337,0.00998085562808,1.0
-8.0,-0.0487318059556,0.0226438891347,0.00436709623529,0.0194470860155,1.0
4.0,-0.0739374811747,-0.0452726299794,0.0332476470214,-0.00190033042853,1.0
-13.0,0.0131605612369,0.0224053866419,0.00449130785864,0.000801884794084,1.0
1.0,-0.0273764321908,-0.0288025339364,0.00706483784204,0.00805506752968,1.0
5.0,-0.085812836518,-0.00178500625606,0.0347989326201,0.0401019788165,1.0
8.0,-0.0588926491578,0.010195211292,-0.0125185199562,-0.0241353438389,1.0
-1.0,0.0246640394705,0.0296743197958,-0.0439247231941,0.0239224751632,1.0
7.0,0.0883907818675,0.0356912529156,-0.0131980722493,-0.0340111089764,1.0
8.0,0.0649199336295,0.0279309337276,-0.00103679829207,-0.0302649484892,1.0
-15.0,0.0484909301766,0.0278509773782,0.0018960921706,-0.0699415100472,1.0
-7.0,0.00202826701944,-0.0376386678162,0.0433118025606,0.0130876890127,1.0
-3.0,0.0598783086092,-0.0070507373006,0.05505130343,-0.0024520337773,1.0
-2.0,-0.0115382329713,-0.0423033325983,0.0251038727545,-0.00713435190923,1.0
-1.0,0.0297068844233,0.00564550191674,-0.0261817443348,0.00174920333173,1.0
-4.0,0.0290101594426,-0.0166111199345,0.0578329701129,-0.0207467023612,1.0
3.0,0.0138582692412,0.00527997827327,0.0582351022795,-0.0181403520006,1.0
-1.0,0.030230356852,0.0412933668931,-0.0462332518355,0.00333597860331,1.0
-9.0,0.0420807305534,0.0526653641827,0.00534739387369,0.0422884265257,1.0
-7.0,-0.0472884005889,0.0128518544545,0.0626082179942,0.0616929973637,1.0
1.0,-0.0576989695588,0.00103247110908,0.0373266749235,0.0443931783323,1.0
-4.0,-0.0222452416046,0.0420275911545,0.0481605666613,-0.0188092474814,1.0
-1.0,0.0220324561763,0.0219455276067,0.0400855385876,0.00745503515164,1.0
3.0,0.0339320570053,-0.0116517479639,-0.0101568574325,-0.0275702116975,1.0
-13.0,-0.00462541195125,0.0495828690215,-0.0115467074546,0.00905785855642,1.0
-8.0,0.0134379907627,0.0383925551497,-0.0693437431843,0.00931099665092,1.0
-11.0,0.0240747647112,0.00288096122428,0.00175163407915,0.0339881637479,1.0
-9.0,-0.00111316857797,-0.0131333062727,-0.0297332350554,0.0177748632278,1.0
-1.0,-0.0239469207374,0.00500165247644,-0.0345493277864,-0.00914042988477,1.0
-15.0,0.0395335273975,0.0719829699016,-0.0215978603334,-0.0174674938911,1.0
-7.0,0.0064107743455,0.0209539887257,0.0164489494071,-0.039497261584,1.0
-7.0,-0.0804783775389,-0.0517688299393,0.0350717454007,-0.0175589644113,1.0
-13.0,0.00278833585562,0.00117510125817,0.0145241862057,0.00596722902981,1.0
-8.0,-0.0169377453789,-0.00538119357104,0.0573244331427,0.0346917281231,1.0
-9.0,0.0218408313343,-0.0160818661402,0.0503884831648,-0.00326023625898,1.0
1.0,0.00179940347816,-0.0427786729616,0.0215263346641,-0.0017466786368,1.0
-9.0,0.0187961684554,0.00741857950113,-0.0309701494661,0.019543530877,1.0
-5.0,-0.0247676237503,-0.00280894127434,0.0132158147726,0.011210455024,1.0
3.0,0.0261234195397,0.0216186420719,-0.0237326169251,0.00545142434081,1.0
0.0,0.0267782891942,0.00912631276538,0.00579558636261,-0.00658118891242,1.0
0.0,-0.0715717413266,0.0355575433355,0.00791270144028,-0.0196687868277,1.0
0.0,0.0621330922863,0.0309502523332,-0.0661926909898,-0.0283944373149,1.0
0.0,-0.00278911517772,-0.00911924375138,0.00748701650601,-0.0592870676923,1.0
5.0,-0.00590791055016,-0.0399461272289,0.00478654926838,-0.0401397467332,1.0
8.0,-0.0117469898036,-0.0111840146336,0.0021198516159,-0.0561146879588,1.0
1.0,0.018247629171,0.000423495548016,-0.0270459381006,-0.0818353345948,1.0
10.0,-0.0376274308153,-0.0768388157757,-0.0101470410051,-0.0772126675753,1.0
-1.0,0.0396858808777,0.00105490376286,-0.0917956758193,-0.0150845999786,1.0
7.0,-0.018422232099,-0.0284257747996,-0.0612376262591,-0.0123918959465,1.0
4.0,-0.0114618370312,-0.00497116644657,-0.000237029527939,0.0131957478015,1.0
6.0,0.00805914475405,-0.0173830958523,-0.0381109385247,0.0204643849878,1.0
-3.0,0.00961627459106,0.00774884950689,9.389050171e-06,0.0701370886592,1.0
-11.0,-0.0385857424751,-0.0296498985944,-0.0145063538466,0.0486435508676,1.0
-8.0,0.0140960926685,-0.0201460220704,-0.0195841290381,-0.00783801143969,1.0
-5.0,-0.030576331245,-0.0248037393594,0.0421308141688,0.0496977636678,1.0
-11.0,-0.0764983961832,-0.0140667352663,0.0874605806379,-0.058145484021,1.0
-3.0,-0.00323619933528,8.73220940605e-05,0.00123722055196,-0.0313435285145,1.0
1.0,0.00212789796715,-0.021227791232,0.0145776106646,-0.0409041942016,1.0
-2.0,-0.0761531850471,-0.036711699858,0.0453220902519,-0.023106532626,1.0
-1.0,-0.0659152552965,-0.0257528764891,0.0292723139081,-0.0345762230213,1.0
-5.0,-0.0339717991181,-0.00827442237123,0.0429529031292,-0.0467247090533,1.0
-13.0,-0.0199934123503,0.0070388135515,0.0644158533156,-0.00941786603221,1.0
-5.0,0.0385311399331,0.00437152559655,0.0102344381812,-0.00237247229779,1.0
-1.0,-0.00250492372383,0.00903425232685,0.0450116382492,-0.0225726853851,1.0
5.0,0.015391587859,0.0163077127715,0.00290722378493,0.0444387447193,1.0
-7.0,0.00319866908218,-0.0372658785502,0.0541445940865,-0.0607091193338,1.0
-9.0,0.0188994099563,-0.00261452990887,0.0225732078945,-0.0173171398718,1.0
-1.0,0.0653832191025,0.0346059579352,-0.052032008099,0.0354799120941,1.0
3.0,-0.0154681035061,-0.0338531741107,0.0121732776883,0.012535248466,1.0
2.0,0.0743942825944,0.0139077726974,-0.0208727282091,-0.00785525281897,1.0
9.0,-0.00662559090137,0.00845107387187,0.0482889577793,0.0249395967032,1.0
-15.0,0.0625220956218,0.0221291269184,0.0521639370116,0.0546749349763,1.0
7.0,0.0306384704359,0.00725509494312,-0.0282949997983,0.00416021389079,1.0
-1.0,0.053741124349,0.00688411605176,-0.0883840997628,-0.0288231511427,1.0
-13.0,-0.060066669515,0.0294554656531,-0.00415568937298,-0.0111635950687,1.0
-5.0,-0.0227013050827,0.00911267401794,0.0291493993156,0.00674278987174,1.0
-3.0,0.0127424491512,0.00539485666846,-0.000422053840658,0.0287674413439,1.0
-3.0,-0.0298207268002,0.026326970874,0.00675518644276,-0.0167925303638,1.0
-7.0,-0.0290801497244,-0.0225741172468,0.0490835147946,-0.0334533013986,1.0
-9.0,-0.00692508995733,-0.0160199156515,-0.0277107172052,-0.0122502257474,1.0
-1.0,0.00245463435386,0.0156064174213,-0.0608284015559,0.00645126502527,1.0
-7.0,0.0851719335271,0.0237555059596,-0.0229724299258,0.0171504611687,1.0
1.0,0.0370062763143,0.0171171634912,-0.0448599683719,-0.023418121183,1.0
4.0,0.026051038282,0.00406544296452,-0.0136301015662,0.00199088787485,1.0
-15.0,0.0640756623754,0.0633808122091,0.00775807347239,0.00114107335962,1.0
-7.0,0.0210983866152,0.0236053132496,0.0558255287886,-0.00683372462615,1.0
3.0,0.00524943918581,-0.00761634500065,-0.0145097306959,0.0131390670662,1.0
8.0,-0.0536669692198,-0.0288355251719,0.019568041333,0.0293324147358,1.0
-1.0,0.0400607956059,0.0309615269013,-0.0293900258472,0.00232729447969,1.0
1.0,0.0591863747887,0.00884484607489,-0.0204887590298,-0.0204835587176,1.0
-15.0,0.0386588801091,0.10822294679,-0.0201978111292,0.0364234709208,1.0
-8.0,0.000750011582803,0.0421901643305,0.024898304708,0.0313327847976,1.0
-11.0,-0.0102900567613,0.0485887310344,0.0357856972227,0.0324605613645,1.0
5.0,0.0205425206062,0.00472798548808,0.0258335649365,-0.0530426468186,1.0
8.0,-0.0018954975826,-0.00493545306094,4.49368615821e-05,-0.0309771660388,1.0
-1.0,0.0571371368415,0.00879463256362,-0.0909907684366,0.00284806457988,1.0
-13.0,-0.0477742753675,-0.0192737916408,-0.0128297997103,0.0354233274202,1.0
-5.0,-0.0409183010425,-0.0204650862322,0.0116338559289,0.0147977260882,1.0
-9.0,-0.0302518978474,-0.0196259798269,0.0114075362848,0.0460264315472,1.0
-13.0,0.028228201383,0.032517055295,0.0268938687267,0.00822223261778,1.0
-15.0,0.0411403340653,0.0653302586288,0.00542584630597,0.0138002654134,1.0
-7.0,0.0155466136182,0.020379221413,0.00515174233605,-0.0168688127912,1.0
-11.0,0.0262855924639,0.0435722231923,-0.0258293679883,-0.0151631935526,1.0
-11.0,0.00372562903829,0.0462293096911,0.0180799620629,-0.0276663611177,1.0
-9.0,-0.0101299100709,-0.0394629968352,0.0304910954713,0.0418146077407,1.0
-3.0,0.024137314761,0.0145937928337,-0.00610287035837,-0.00963105274327,1.0
0.0,-0.0507086544607,-0.0387054627053,0.00423062753148,0.0708253195896,1.0
0.0,-0.0176215927577,0.00174949803769,0.00229798776845,-0.0176790961733,1.0
0.0,-0.0428372994832,-0.0459829264898,0.0314485776698,0.00579128803072,1.0
7.0,-0.0929456362536,-0.0417998592895,0.0319206647969,0.0306973249467,1.0
0.0,0.000494849716507,0.00817884121467,-0.0251141588373,0.0111967516941,1.0
-11.0,-0.0315011864603,0.000473484138718,0.0366222958775,-0.00746521842843,1.0
-8.0,0.0358548254822,0.0272224500057,0.033176776062,-0.0348331848485,1.0
-7.0,0.0293435553647,0.0122282615133,0.0234571044732,-0.0186489801543,1.0
5.0,-0.0329975610111,-0.0196370625392,-0.00932004579583,0.00677139164904,1.0
-3.0,0.076650124107,0.0316747481336,-0.0459951607391,0.0349557253881,1.0
-9.0,0.110885734145,0.0180350974641,-0.0515295041767,-0.00335227835723,1.0
-8.0,0.0956669835407,0.0758719262149,-0.0163397019053,0.00744863952821,1.0
-1.0,0.0400093308514,-0.00354114141979,-0.0219356684177,0.0171119235705,1.0
-1.0,-0.00440644137354,0.0341822059454,0.0149204398203,-0.00368070916688,1.0
-15.0,0.0466295262026,0.0786197204907,-0.00395932233535,0.0290283943816,1.0
-7.0,-0.0184938374328,0.0297879264108,0.0242829887478,0.00841435514942,1.0
-3.0,-0.0738634946116,-0.00449541310369,0.0184216621193,0.0142335154126,1.0
-2.0,-0.0101758206261,0.0161442458007,0.00244506855688,0.0261183345849,1.0
-3.0,0.0532213860747,0.0575173593795,-0.00755339844939,0.0042122431448,1.0
-1.0,-0.00492031122767,-0.00314441000192,0.0180156452404,-0.0173754827826,1.0
-9.0,-0.0268115615474,-0.0232631585187,0.0191318570093,-0.0243434448726,1.0
-1.0,-0.0712429153526,-0.0320767610319,0.0237343158435,-0.0439582612424,1.0
3.0,-0.0592775173107,-0.0526220004404,0.0156913005396,-0.0433000686758,1.0
-3.0,-0.0849451559068,-0.0362218105037,0.0318476251477,0.021336601609,1.0
-11.0,-0.0025574452409,-0.00743922953668,0.0253557904989,-0.0615255795859,1.0
-3.0,-0.0691461336834,-0.0175020842414,0.00201922835997,-0.00844709420796,1.0
-5.0,0.00641579810909,7.76114073307e-05,0.0429927025657,-0.0203791959468,1.0
-7.0,0.0183151508389,-0.00892291238972,-0.000613617386472,0.0643274090164,1.0
-13.0,-0.0117704327313,0.0520197171565,-0.0385154806911,0.0541958942483,1.0
-5.0,-0.047638393547,0.00786249049813,-0.00260029103282,0.0171943095363,1.0
-4.0,-0.0110992969152,0.0604511461839,-0.0195734277595,0.0701273126286,1.0
1.0,-0.0105474812749,0.0172922031387,-0.00490055089377,0.073282842589,1.0
-15.0,-0.00226059541851,-0.00611243987255,0.020183646033,0.00316562394884,1.0
-7.0,-0.010611917406,0.0202313983362,-0.0402860444369,-0.0349552486789,1.0
-3.0,-0.0230770951296,0.0410061139662,0.0263099473078,-0.072595766572,1.0
7.0,-0.0374202440971,-0.0740782381045,0.0306197863538,-0.052380438501,1.0
-7.0,0.0272593750544,-0.0063915827984,0.0146600149345,-0.0582311783534,1.0
-9.0,-0.0227485605378,-0.0468217389272,0.022635924655,0.024020495845,1.0
-1.0,-0.0285768719086,-0.0361225002555,-0.00897687859902,0.0519290708262,1.0
-5.0,0.0069093396673,-0.0165168357232,-0.00953780603923,-0.0131223500166,1.0
3.0,-0.0197672731362,-0.0380560394156,0.0164502504517,-0.0408522693835,1.0
-1.0,0.140940665021,0.0597994451693,-0.0346499412135,-0.0186607735552,1.0
-3.0,0.0548332598197,0.000111205029657,0.0317031812277,-0.0674407416783,1.0
-8.0,0.0797987262021,0.00782401716096,-0.00333423423836,-0.00328874561586,1.0
4.0,0.0572379111568,0.00118405653209,-0.00884242891524,0.0161119452176,1.0
-11.0,0.0165279210133,-0.00260227264779,-0.00337790175401,-0.00619303054251,1.0
-11.0,-0.0323393107065,-0.0195611419372,0.0129176622202,0.0286728734901,1.0
-13.0,0.0796607741784,0.0394135508203,-0.0123092218134,0.0560768207848,1.0
-8.0,-0.011155102948,0.0412912614534,0.00876265862209,0.0571768824722,1.0
-9.0,0.0149760899733,0.022188780216,-0.00760763989774,0.0368460729611,1.0
1.0,0.0290478830276,0.0249022196113,-0.0344448549767,0.00701371204572,1.0
0.0,0.0396455512844,0.0038409559107,-0.00473574317838,-0.00647010853601,1.0
13.0,-0.0131453390617,-0.0110860452059,-0.0228622138191,0.0252039566553,1.0
-15.0,-0.00286209053167,0.00223085256263,0.00463049055425,0.0992920758918,1.0
-8.0,-0.00591436204045,0.0206458103228,0.0217902025948,0.0302424443693,1.0
5.0,0.00829944951792,0.010235243841,0.0227662215987,-0.0282237853802,1.0
8.0,0.00254976924546,0.00301802239057,-0.00136113074256,-0.0336934256009,1.0
13.0,-0.0801975266692,-0.0497310354616,0.0355276899814,0.0146147260697,1.0
-15.0,-0.00225590836264,0.0194392162354,0.0291253398319,0.00577350502455,1.0
-7.0,-0.0964247872099,-0.0527084121129,0.0664162572897,0.0103179702099,1.0
-12.0,0.00613953249887,0.0320980260002,0.0153883748442,0.0312305480577,1.0
9.0,-0.0295590161953,-0.0325449009977,0.0609413965115,0.0117985327257,1.0
1.0,0.0159180719241,-0.00525858487819,0.00972356806567,-0.0197824506441,1.0
3.0,0.0318614701431,-0.0264757202676,-0.0159865806674,-0.043797575333,1.0
1.0,0.00612115129523,-0.0377208254721,0.0152801850324,0.0109444854684,1.0
3.0,0.00300121894223,0.0218647948598,0.00239964439127,0.0269682940078,1.0
-5.0,-0.021341914267,0.00629902535191,0.00770355764216,-0.00122064438707,1.0
0.0,-0.0811598766677,-0.0223239048717,0.0203683158313,0.0379661518546,1.0
0.0,0.00246748566836,0.00762001477446,-0.0107544550678,-0.0099130383242,1.0
0.0,-0.0512901706715,-0.0660651106681,-0.0247561008744,0.0522676591228,1.0
0.0,-0.0236101737111,0.00227739337255,-0.000650321623949,-0.0740260578139,1.0
9.0,0.00555243076317,0.0181849812852,-0.0580703081651,-0.0288231450772,1.0
1.0,0.0266978302766,0.0101451483508,-0.0333667212462,-0.0524111610812,1.0
-5.0,-0.0147395771504,-0.0464561052909,0.042308405926,0.0259903180999,1.0
-8.0,-0.0282964295399,-0.031433744231,0.0558569952956,0.0390446017089,1.0
-5.0,-0.0102388471466,-0.00485803172507,0.0461886398204,-0.0261131973112,1.0
7.0,-0.0450800545509,0.0125372884753,-0.0145866363498,-0.0345899221041,1.0
-1.0,-0.0136045616466,-0.0169812695153,0.0277467566122,0.0185436087193,1.0
-15.0,0.00566341867221,0.0705832925555,0.0423543657425,-0.00239377030429,1.0
11.0,0.048036544861,0.0605609297014,-0.0294228678505,-0.0490284100093,1.0
-15.0,0.0344334827943,0.0455183159507,0.0277109387538,-0.0120509238109,1.0
