Season,Team1,Team2,W_L_Seed,W_L_dr_percentage,W_L_fg3_percentage,W_L_fg_percentage,W_L_or_percentage,label
2007,1326,1148,-15.0,0.0091796305563,-0.017102626209,0.0344978172895,-0.0191491260143,1.0
2007,1326,1462,-8.0,0.0121959690971,-0.0317886207847,-0.0103100608418,-0.00532538626497,1.0
2007,1326,1397,-4.0,0.0407635281332,0.00171792259142,0.0268435881145,-0.0159758083693,1.0
2007,1326,1272,-1.0,-0.0382983247088,0.00862734864721,0.0074389688725,-0.0422065821366,1.0
2007,1326,1207,-1.0,-0.0134682321587,-0.00260800255249,-0.0360807346422,-0.0204963850725,1.0
2007,1338,1460,-11.0,0.00415494257037,0.0175988482295,0.0289141792868,0.0316769286615,1.0
2007,1338,1433,-8.0,0.0156960752699,-0.0181860068317,0.01042547223,0.00588847525359,1.0
2007,1401,1335,-11.0,0.0708867866804,0.0548954698227,0.0113892975126,-0.0062121122173,1.0
2007,1401,1257,-3.0,0.0355290655906,0.0794304069125,0.0661763123986,-0.048302801332,1.0
2007,1417,1451,-13.0,0.0189707585327,-0.0383426152326,-0.00271865980497,0.00300002847283,1.0
2007,1417,1231,-5.0,-0.019528115647,-0.0216913942503,0.0323690184661,-0.0117676578101,1.0
2007,1417,1338,-1.0,-0.013638182146,-0.0198993784125,0.00833426240937,-0.0214478548115,1.0
2007,1417,1242,1.0,-0.0692146656694,-0.0162046890224,-0.00724783371197,-0.0192143109522,1.0
2007,1433,1181,5.0,-0.017582284121,0.00480879677427,-0.00782981950761,0.00040217411502,1.0
2007,1435,1203,-5.0,-0.0198042105879,-0.00258849908627,-0.0106183942492,-0.0381289470343,1.0
2007,1435,1450,3.0,-0.0375719286082,-0.00693361749863,-0.0119344860156,0.0237646792596,1.0
2007,1450,1331,-11.0,0.00375561470365,0.00102431674623,-0.00685020940315,-0.0573335888111,1.0
2007,1462,1140,1.0,-0.0357400515881,-0.0219220733752,-0.0102198431731,0.00168551062418,1.0
2007,1196,1238,-15.0,0.0594247182927,0.0980803433389,0.104974916261,-0.017925735384,1.0
2007,1196,1345,-8.0,0.0397388107028,0.0487190178018,0.0615055258765,-0.00544941549444,1.0
2007,1196,1139,-4.0,0.0115372888255,0.0520352511121,0.0877160333138,0.0259939245446,1.0
2007,1196,1332,-2.0,0.0517282311739,0.0250679986848,0.0749367232416,-0.00258656579152,1.0
2007,1196,1417,-1.0,0.0376284443586,0.0514743830659,0.0442162611622,0.00437874869083,1.0
2007,1196,1326,0.0,0.0334228049854,0.054861399876,0.0545585013238,0.00301293428089,1.0
2007,1242,1310,-15.0,0.0935666760934,0.0145427024829,0.06280508086,-0.0202040072103,1.0
2007,1242,1246,-7.0,0.066352318526,0.0180548022075,0.00781828456156,0.0259984640876,1.0
2007,1242,1356,-3.0,0.0321458477584,0.00327301212916,0.031350948546,0.0216264744137,1.0
2007,1246,1437,-1.0,-0.0192507800132,0.00465483415926,0.0620695320269,-0.0482396949046,1.0
2007,1272,1317,-13.0,0.022729915565,-0.0310825432149,0.00577547868447,0.0125497807202,1.0
2007,1272,1305,-5.0,0.0247892260694,-0.0647629297198,-0.0242042361905,0.0425311743158,1.0
2007,1272,1401,-1.0,-0.0229300756259,-0.0629707413799,-0.0355251312761,0.0566651835807,1.0
2007,1305,1166,-3.0,-0.00255096440256,0.0691083598352,0.0367539615163,-0.00374118996689,1.0
2007,1332,1275,-11.0,-0.0414182332696,0.0487526752868,-0.00885493238532,0.038125714085,1.0
2007,1332,1457,-8.0,-0.0608777008724,0.0331823112566,-0.0254137577049,-0.00396481161336,1.0
2007,1332,1424,-4.0,-0.00418877592395,0.0328189141917,0.00301468163492,0.00284778755719,1.0
2007,1345,1112,1.0,0.0204553279106,0.0142150340895,-0.0160454100377,-0.00575433959876,1.0
2007,1356,1221,-9.0,0.0153462653369,0.013643760095,0.0183505377213,-0.0267677590928,1.0
2007,1356,1439,-1.0,0.041988639923,0.0110264115267,-0.0167668636597,0.00237207302534,1.0
2007,1397,1253,-7.0,-0.0156588681418,-0.0194527447154,-0.0130580488828,0.0117644225876,1.0
2007,1397,1438,1.0,-0.0383014278132,-0.00752630311349,0.00977775374239,-0.0115598094834,1.0
2007,1400,1308,-9.0,-0.0116086791032,0.00991756167572,-0.0345984158146,-0.0180117906298,1.0
2007,1424,1210,-3.0,-0.0139940409429,-0.017010132155,-0.0443270040946,-0.0234601446847,1.0
2007,1424,1458,5.0,-0.0445153458142,-0.00264681084842,-0.0147507486263,-0.0129117046917,1.0
2007,1425,1116,-7.0,0.00318106670122,0.0586274588873,0.0154493361866,-0.0337862434134,1.0
2007,1425,1400,1.0,0.00362204139773,0.00459124858363,0.033879548619,-0.0529060632067,1.0
2007,1438,1107,-9.0,-0.0272691780127,-0.010644077622,-0.0216406683598,0.0224444640895,1.0
2007,1439,1228,-7.0,-0.0385904044238,0.0127640055953,0.0441939257193,-0.0418418114263,1.0
2007,1457,1323,5.0,0.0258719747198,-0.0419684264915,0.0155224988693,-0.0040827249194,1.0
2007,1458,1394,-13.0,0.018873087543,-0.0438444020423,-0.0619356460902,0.0054904306969,1.0
2008,1291,1164,0.0,0.0365084313316,0.0386171454521,0.0559596446317,-0.0264223493859,1.0
2008,1181,1125,-13.0,-0.00915401798437,0.0166715191424,0.0175565894451,-0.00202766754448,1.0
2008,1242,1340,-15.0,0.0582713835382,-0.0246697053335,0.0343373547479,0.00772442572333,1.0
2008,1242,1424,-7.0,0.0249299143866,0.0404955523771,0.0808345744244,0.0277103015229,1.0
2008,1242,1437,-11.0,0.0361258863491,0.0444515243609,0.0759602139432,-0.0224479049333,1.0
2008,1242,1172,-9.0,-0.00217411875304,0.0179174238596,0.0313289281231,0.0260155510961,1.0
2008,1242,1314,0.0,0.0308681901575,4.9068625422e-05,0.0188255376147,-0.0253079023475,1.0
2008,1242,1272,0.0,0.00171127399829,0.0362771161093,0.0377695757026,-0.0162123067894,1.0
2008,1243,1425,5.0,0.0217201421645,-0.0568266788513,-0.0396887983765,0.0804764029463,1.0
2008,1266,1246,-5.0,-0.0112884412288,-0.00869533326416,-0.026618507208,0.0390131459329,1.0
2008,1277,1396,-7.0,0.0366872132227,-0.0213414008793,0.00873193924639,0.0584709345324,1.0
2008,1277,1338,1.0,0.0460308552291,0.00445872823129,0.0194052920953,-0.022424054014,1.0
2008,1323,1206,-7.0,-0.0118410070883,0.0702147158806,-0.00863648916831,0.0233341767514,1.0
2008,1338,1331,-9.0,-0.031240629408,-0.0244964855974,0.017298214158,0.0358333687767,1.0
2008,1345,1124,-5.0,0.011826009429,-0.0111357433637,-0.0284340018924,0.0145017728215,1.0
2008,1390,1165,-11.0,0.0284943454618,-0.0587155584909,-0.0424654904843,0.0772161918482,1.0
2008,1390,1266,-3.0,0.0441714784313,-0.002649838117,0.00286651051178,0.0088617650289,1.0
2008,1401,1140,1.0,-0.0199256720261,-0.0219734226735,0.00458213182183,0.0303626481293,1.0
2008,1417,1290,-15.0,0.0389238971935,-0.0342384600924,0.0818889853875,0.00297958275776,1.0
2008,1417,1401,-8.0,-0.0223459270217,-0.0270097519515,0.0132046175131,0.0086150027718,1.0
2008,1417,1443,-11.0,0.00481885650527,-0.0532629495394,0.00515255985506,0.00936258614645,1.0
2008,1417,1462,-2.0,-0.0121537818656,-0.0570955662377,0.000282078271163,0.0147246106847,1.0
2008,1424,1245,-1.0,0.0162187656198,-0.0469632063141,-0.0483260655623,-0.0301691737629,1.0
2008,1450,1457,-9.0,-0.0273299771749,0.00629083432658,0.039417617606,-0.0538344255075,1.0
2008,1450,1323,-1.0,0.00106751363808,-0.0357661231152,0.0172152644347,-0.0540833243535,1.0
2008,1452,1112,-3.0,0.0517101364226,-0.0407452410401,-0.02692280048,0.0464577830213,1.0
2008,1452,1181,5.0,0.0415990048519,-0.0225970470591,-0.0156624784545,5.15001840849e-05,1.0
2008,1458,1168,-11.0,0.0530497948985,-0.0265924291301,-0.0268253574308,0.0303577014754,1.0
2008,1458,1243,-8.0,0.0315625860513,0.0315322994113,0.00616482587032,-0.0345992856346,1.0
2008,1462,1208,-11.0,0.0251697977606,0.0492507134194,0.052639051769,-0.0275333799992,1.0
2008,1462,1345,-3.0,0.0190134012062,0.0175159619932,0.0518498375067,0.00555937104185,1.0
2008,1462,1452,-4.0,0.00501147123713,0.0309490695563,0.0280734828308,0.0032748950836,1.0
2008,1116,1231,1.0,-0.0316880570812,-0.00849661929576,0.00219505186514,0.00894591571777,1.0
2008,1139,1375,-3.0,-0.0257555880102,0.0122505383239,-0.0280099374499,-0.046953684042,1.0
2008,1172,1211,3.0,0.0109347602739,0.00128441314506,-0.0116249195817,-0.0140565605235,1.0
2008,1172,1207,8.0,0.00675753937878,-0.0155940731611,-0.0125156332812,-0.00421104466655,1.0
2008,1172,1458,7.0,0.00415792092993,0.00484205310259,0.0210495600055,-0.0366435433438,1.0
2008,1207,1420,-13.0,0.0783986872566,-0.00698380630988,0.027034896301,-0.000989426103296,1.0
2008,1257,1129,-11.0,0.0435018694115,-0.0581403002593,-0.0517390119489,0.0346118524225,1.0
2008,1257,1328,-3.0,0.0235157264097,-0.00822156307188,0.0106794450834,-0.00229044309517,1.0
2008,1257,1397,1.0,0.0505229912772,-0.0191746805234,-0.00298019160076,-0.0195935164847,1.0
2008,1272,1426,-15.0,0.00742927285682,-0.024332245698,-0.00575205712543,0.0357576734911,1.0
2008,1272,1280,-7.0,0.0146815142137,0.00979035639436,0.00487974686189,0.0103774920788,1.0
2008,1272,1277,-4.0,0.0152283724263,-0.00669242158574,-0.014305149924,0.00386374442232,1.0
2008,1272,1400,-1.0,0.0428403426523,-0.0305804803529,0.0162108300091,0.0167579981409,1.0
2008,1272,1417,0.0,0.0266337311275,0.0127226355932,-0.0136134815838,0.00387150213866,1.0
2008,1274,1388,-3.0,-0.011077029375,0.0229017809932,-0.0258786313709,0.00429567758781,1.0
2008,1280,1332,-1.0,0.0514000734539,-0.0625399203872,-0.0240104061889,0.0376125981458,1.0
2008,1314,1291,-15.0,0.0135494272364,0.0125110133997,0.0352847017532,0.0510656376154,1.0
2008,1314,1116,-8.0,0.0127508790147,0.0405025590895,0.0184795136687,0.0149289805444,1.0
2008,1314,1450,-3.0,0.00343009107439,0.00602697526896,0.00505447306992,0.0757951053948,1.0
2008,1314,1257,-2.0,-0.0258656743407,0.0369209823335,0.0306948978818,0.0301839280748,1.0
2008,1328,1386,-5.0,0.0371768537957,-0.0355991089372,-0.0348673406913,0.0217203608222,1.0
2008,1360,1163,9.0,0.00585133257322,-0.0429681300604,-0.0166710354276,-0.035267617339,1.0
2008,1373,1435,9.0,-0.0288511495864,-0.0226856291778,-0.0180954844158,0.0146862142338,1.0
2008,1397,1110,-13.0,-0.0324172114631,-0.0484936925136,0.0119456339918,0.0293621977014,1.0
2008,1397,1139,-5.0,-0.00207915873433,-0.0132156961175,0.00742166540381,0.0482238359181,1.0
2008,1400,1122,-13.0,0.0284746409843,-0.0148088441794,-0.00223474513181,0.0256135986138,1.0
2008,1400,1274,-5.0,-0.00112119068116,-0.00125358963687,0.015389757155,-0.0105156537519,1.0
2008,1400,1390,-1.0,-0.0432399126745,0.0216858941171,0.000327664767982,-0.0280736724366,1.0
2008,1437,1155,7.0,0.0457471194816,-0.0462369446334,-0.0326810520568,-0.00976806896789,1.0
2008,1437,1373,-1.0,0.0630758394187,-0.053042652388,-0.0242974408048,0.0415455352173,1.0
2008,1443,1179,7.0,0.0252247668074,0.0146995070076,0.0282852589566,-0.00108832911325,1.0
2008,1443,1360,-1.0,0.00405929441158,0.0560476597463,0.026791109812,0.0152887650336,1.0
2009,1287,1106,0.0,0.0289217107333,-0.010727784002,-0.0289807439675,0.0412994676616,1.0
2009,1163,1151,-15.0,0.00984084514105,-0.00184848340115,0.0300311958676,0.0218808204299,1.0
2009,1163,1401,-8.0,0.00689614961566,-0.0232445764616,0.0266212935048,0.00868101969896,1.0
2009,1163,1345,-4.0,-0.0102966284057,-0.0112032477073,0.0237695462032,0.0680003767114,1.0
2009,1163,1281,-2.0,0.0094842494473,-0.0133608682065,0.00158573580272,0.0326925120388,1.0
2009,1181,1127,-13.0,-0.0124531138082,0.0221955438381,0.0108474761075,0.0241773851187,1.0
2009,1181,1400,-5.0,-0.0253790045115,0.0266319422172,0.00272241340622,-0.0156295225501,1.0
2009,1211,1103,-9.0,0.0511881668619,0.0618733561405,0.067058168821,-0.0352392263365,1.0
2009,1211,1443,-8.0,0.0501001861483,0.0243364692303,0.034170338171,-0.0478111029646,1.0
2009,1261,1139,-1.0,-0.0142996563615,0.01889006738,0.00929444111585,0.0261090005844,1.0
2009,1268,1143,3.0,-0.0234217469427,-0.11625669543,-0.0634788464718,0.0356240280521,1.0
2009,1272,1169,-13.0,0.0355958143937,-0.0392636956443,-0.0132792588029,0.0090468192592,1.0
2009,1272,1268,-8.0,0.079283703292,-0.00995085138919,0.0187686692641,0.0183588710826,1.0
2009,1276,1155,3.0,0.00491309500495,-0.0436629697528,-0.0422419075405,-0.0578026366245,1.0
2009,1314,1347,-15.0,-0.0400980038693,0.00725477435782,0.010619283582,0.0173208078676,1.0
2009,1314,1261,-7.0,-0.0270789988459,0.00628810736911,0.0280431289889,0.00424121676222,1.0
2009,1314,1211,-3.0,-0.0619753215614,-0.0286669597326,-0.010759282229,0.0538350805844,1.0
2009,1314,1328,-1.0,-0.0288854770845,0.00532535196912,-0.0149576193452,0.016542671277,1.0
2009,1314,1437,-2.0,-0.038247618475,0.00696291064383,0.0208519849188,0.01686862295,1.0
2009,1314,1277,-1.0,-0.0559282624504,0.0200420353407,0.0211656741411,-0.0202402036361,1.0
2009,1328,1288,-13.0,-0.00444218387254,0.0363008348029,0.0620455066859,-0.0273745289945,1.0
2009,1328,1276,-8.0,0.0483929406735,0.0305958479456,0.0644163784209,0.041171902274,1.0
2009,1328,1393,-1.0,0.0419108876251,0.0106027866272,0.000446418269256,0.00422486001765,1.0
2009,1345,1320,-7.0,-0.0145818577587,-0.000669954878378,-0.0107127655307,0.000214685670997,1.0
2009,1345,1449,1.0,0.0196562596097,0.00983980408275,-0.0113962732055,-0.0743159498264,1.0
2009,1400,1278,-3.0,0.00873757241377,-0.0148792635004,0.00114141136817,0.0159590933226,1.0
2009,1401,1140,1.0,-0.0553682322662,-0.0164407023775,-0.0420970682684,0.0707876836317,1.0
2009,1417,1433,-5.0,-0.00764014527522,0.03065311489,0.0302926429799,0.00871631871546,1.0
2009,1437,1110,-11.0,-0.00245336997121,-0.0177264999589,-0.0148222138008,0.0257780350464,1.0
2009,1437,1417,-3.0,0.0366455795701,-0.0421359767293,-0.0408911432753,0.0142663068176,1.0
2009,1437,1181,1.0,0.0453730951484,0.0154178446467,0.00641671948436,-0.00994826741085,1.0
2009,1437,1338,2.0,0.0143812353387,0.0168692959276,-0.0318541417047,-0.0257510222519,1.0
2009,1443,1228,7.0,-0.00437677745927,0.0303009529884,-0.0102053753303,0.0516359873789,1.0
2009,1449,1280,-9.0,0.00958272481344,-0.0180953365903,0.0266054041917,0.0526436013801,1.0
2009,1112,1428,7.0,-0.0983129997055,0.011389671058,-0.00063038982942,0.0503415225175,1.0
2009,1112,1156,-1.0,-0.0392421390633,0.0729919687162,0.0501760657808,-0.0108433319287,1.0
2009,1113,1396,-5.0,-0.0115804355918,0.00311901240989,0.0393319538304,-0.027215903309,1.0
2009,1156,1448,9.0,-0.0221427938307,-0.00284442155733,-0.0634007706455,0.00271798228667,1.0
2009,1173,1452,5.0,0.0118846254295,0.0124545259029,-0.0015133171124,-0.00944827711441,1.0
2009,1242,1295,-11.0,0.0455304156305,-0.0189385407217,-0.00185150228055,0.0267118487809,1.0
2009,1242,1173,-8.0,0.0109721778573,0.0464551836084,0.0526557165509,-0.0329339104397,1.0
2009,1257,1287,-15.0,-0.000712714376962,0.0508073874276,0.0142429342865,-0.0377092565013,1.0
2009,1257,1373,-8.0,0.059980398108,0.0369238099751,-0.0235470031548,0.0113852108315,1.0
2009,1257,1112,-11.0,0.0556483821776,-0.0266684356829,-0.0278380915136,0.00869919611124,1.0
2009,1266,1429,-5.0,-0.034168679839,-0.0507064546793,-0.0401327664148,0.00397749305428,1.0
2009,1277,1352,-13.0,0.0329242893237,-0.0516642085903,-0.0254118441181,0.0609685474319,1.0
2009,1277,1425,-8.0,0.0398631313866,0.0220988032794,-0.0190502765364,0.0310956760151,1.0
2009,1277,1242,-1.0,0.00400716310617,-0.0386449997633,-0.0278257233987,0.0388101616956,1.0
2009,1277,1257,1.0,0.0245484841542,-0.0149854412347,0.00301193392497,0.0406792895677,1.0
2009,1277,1163,1.0,0.0348545339115,0.00497153568876,-0.0186132209473,0.00996060652018,1.0
2009,1281,1165,-11.0,-0.0156580212195,-0.0570814468787,-0.0009533578777,0.0242623001495,1.0
2009,1281,1266,-3.0,0.0147239869422,0.01291591473,0.01515747547,0.000503316025517,1.0
2009,1281,1272,1.0,-0.0444609196556,0.0361187111379,0.0290107785747,-0.0222363406198,1.0
2009,1329,1397,-1.0,0.0149622430174,0.0563033382049,0.000450701078646,-0.0590788041213,1.0
2009,1338,1190,-15.0,0.00520765284573,0.0023584788008,0.0226612567138,0.0489119790107,1.0
2009,1338,1329,-7.0,0.000754644274923,-0.0332577230703,0.0267857934734,0.0711698330608,1.0
2009,1338,1462,-3.0,-0.0393321718093,-0.0483803810741,0.0220318992043,0.010261136795,1.0
2009,1373,1326,1.0,-0.0289967496872,-0.0483061833317,-0.0131436552422,0.0370104831165,1.0
2009,1393,1372,-11.0,-0.0784420046011,0.0419605635695,0.0558676558073,0.0482380810554,1.0
2009,1393,1113,-3.0,-0.0363071240612,-0.0191218566468,0.00505713647123,0.0426866051384,1.0
2009,1425,1130,3.0,0.0514724887961,-0.00138616282317,0.0282611436287,-0.0236741272589,1.0
2009,1458,1199,7.0,0.0171171046636,0.0373076269733,0.00736313637893,-0.0185028901156,1.0
2009,1462,1340,-9.0,0.0864969269535,0.0113117195745,0.0103718729111,0.0255480985975,1.0
2009,1462,1458,-8.0,0.0394806972872,0.012603245905,0.0208766559892,0.0356360787286,1.0
2010,1115,1457,0.0,0.0411296659998,0.0576466662499,0.0280943583738,0.00929197959922,1.0
2010,1124,1358,-11.0,0.00949243443641,0.0134019031409,0.0135558174861,0.0111492368758,1.0
2010,1124,1330,-8.0,-0.0183079929141,0.0695281652695,0.0355330371969,-0.0472852397265,1.0
2010,1124,1388,-7.0,0.0117570802294,-0.029221450337,0.000482877143353,0.0279289985139,1.0
2010,1139,1431,-7.0,-0.0236581161719,0.010303607222,-0.0179984096313,0.0109228442598,1.0
2010,1139,1293,-8.0,0.0189877150501,-0.0285472405179,-0.0404087068152,-0.0390893169165,1.0
2010,1139,1393,4.0,0.0378806367975,-0.0243799946225,-0.0580906783217,-0.0253963700944,1.0
2010,1139,1243,3.0,0.0253991712611,-0.00810786481633,0.0065315633878,-0.0789183094692,1.0
2010,1139,1277,0.0,0.00234995323399,0.0144015928653,-0.0152678689823,-0.0569844246213,1.0
2010,1140,1196,-3.0,0.0650280040762,0.115462927095,0.0370809983785,-0.0523593034297,1.0
2010,1242,1250,-15.0,0.0140451511282,0.0126155861412,0.0309490582711,0.0394142509488,1.0
2010,1243,1317,-13.0,-0.00399959080873,0.0276107078301,-0.00865731611227,0.0624499264073,1.0
2010,1243,1140,-5.0,-0.0470526388021,-0.0643599639481,-0.0322034436321,0.0895611490934,1.0
2010,1243,1462,-4.0,-0.0176204673959,-0.0224490553907,-0.0185935695133,0.0540385714104,1.0
2010,1246,1190,-15.0,0.00482301485189,0.0402078717388,0.0419753367213,0.0222314750309,1.0
2010,1246,1448,-8.0,-0.0110818299217,0.0226571432692,0.0377387023857,0.00430815811885,1.0
2010,1246,1165,-11.0,-0.00492625628759,-0.0914040200642,0.00161113057564,0.0636618798675,1.0
2010,1293,1435,9.0,0.024854000989,-0.00771165173342,0.0262943981949,0.0276682682619,1.0
2010,1307,1285,-11.0,0.00464161230905,-0.00200132577313,-0.039168913339,0.0573107222113,1.0
2010,1320,1424,1.0,0.00594162259527,0.0254017848411,-0.0353286422315,0.0285057345574,1.0
2010,1320,1242,8.0,0.0148971650745,-0.0539339275323,-0.0578703784959,-0.0274181426769,1.0
2010,1325,1207,11.0,0.00393029624037,-0.0391583764662,-0.0722122546727,0.0153543361222,1.0
2010,1330,1323,5.0,0.0451456779706,-0.0805961427991,-0.0275211136883,0.0612952988076,1.0
2010,1388,1350,3.0,-0.00238748925904,0.0644662030876,0.0355210471577,0.0286816046966,1.0
2010,1388,1437,8.0,-0.0191134987793,0.0331226508654,0.0171287581867,-0.0361233779486,1.0
2010,1397,1361,-5.0,0.00998085562808,-0.00697958369154,-0.019723137758,-0.0424691399337,1.0
2010,1397,1325,-8.0,0.0194470860155,-0.0487318059556,0.0226438891347,0.00436709623529,1.0
2010,1397,1326,4.0,-0.00190033042853,-0.0739374811747,-0.0452726299794,0.0332476470214,1.0
2010,1437,1352,-13.0,0.000801884794084,0.0131605612369,0.0224053866419,0.00449130785864,1.0
2010,1448,1400,1.0,0.00805506752968,-0.0273764321908,-0.0288025339364,0.00706483784204,1.0
2010,1449,1266,5.0,0.0401019788165,-0.085812836518,-0.00178500625606,0.0347989326201,1.0
2010,1449,1307,8.0,-0.0241353438389,-0.0588926491578,0.010195211292,-0.0125185199562,1.0
2010,1143,1257,-1.0,0.0239224751632,0.0246640394705,0.0296743197958,-0.0439247231941,1.0
2010,1165,1396,7.0,-0.0340111089764,0.0883907818675,0.0356912529156,-0.0131980722493,1.0
2010,1165,1458,8.0,-0.0302649484892,0.0649199336295,0.0279309337276,-0.00103679829207,1.0
2010,1181,1115,-15.0,-0.0699415100472,0.0484909301766,0.0278509773782,0.0018960921706,1.0
2010,1181,1143,-7.0,0.0130876890127,0.00202826701944,-0.0376386678162,0.0433118025606,1.0
2010,1181,1345,-3.0,-0.0024520337773,0.0598783086092,-0.0070507373006,0.05505130343,1.0
2010,1181,1124,-2.0,-0.00713435190923,-0.0115382329713,-0.0423033325983,0.0251038727545,1.0
2010,1181,1452,-1.0,0.00174920333173,0.0297068844233,0.00564550191674,-0.0261817443348,1.0
2010,1181,1139,-4.0,-0.0207467023612,0.0290101594426,-0.0166111199345,0.0578329701129,1.0
2010,1210,1329,3.0,-0.0181403520006,0.0138582692412,0.00527997827327,0.0582351022795,1.0
2010,1211,1199,-1.0,0.00333597860331,0.030230356852,0.0412933668931,-0.0462332518355,1.0
2010,1268,1222,-9.0,0.0422884265257,0.0420807305534,0.0526653641827,0.00534739387369,1.0
2010,1277,1308,-7.0,0.0616929973637,-0.0472884005889,0.0128518544545,0.0626082179942,1.0
2010,1277,1268,1.0,0.0443931783323,-0.0576989695588,0.00103247110908,0.0373266749235,1.0
2010,1277,1320,-4.0,-0.0188092474814,-0.0222452416046,0.0420275911545,0.0481605666613,1.0
2010,1277,1397,-1.0,0.00745503515164,0.0220324561763,0.0219455276067,0.0400855385876,1.0
2010,1281,1155,3.0,-0.0275702116975,0.0339320570053,-0.0116517479639,-0.0101568574325,1.0
2010,1326,1364,-13.0,0.00905785855642,-0.00462541195125,0.0495828690215,-0.0115467074546,1.0
2010,1326,1210,-8.0,0.00931099665092,0.0134379907627,0.0383925551497,-0.0693437431843,1.0
2010,1338,1324,-11.0,0.0339881637479,0.0240747647112,0.00288096122428,0.00175163407915,1.0
2010,1345,1373,-9.0,0.0177748632278,-0.00111316857797,-0.0131333062727,-0.0297332350554,1.0
2010,1345,1401,-1.0,-0.00914042988477,-0.0239469207374,0.00500165247644,-0.0345493277864,1.0
2010,1393,1436,-15.0,-0.0174674938911,0.0395335273975,0.0719829699016,-0.0215978603334,1.0
2010,1393,1211,-7.0,-0.039497261584,0.0064107743455,0.0209539887257,0.0164489494071,1.0
2010,1401,1429,-7.0,-0.0175589644113,-0.0804783775389,-0.0517688299393,0.0350717454007,1.0
2010,1452,1288,-13.0,0.00596722902981,0.00278833585562,0.00117510125817,0.0145241862057,1.0
2010,1452,1281,-8.0,0.0346917281231,-0.0169377453789,-0.00538119357104,0.0573244331427,1.0
2010,1452,1449,-9.0,-0.00326023625898,0.0218408313343,-0.0160818661402,0.0503884831648,1.0
2010,1452,1246,1.0,-0.0017466786368,0.00179940347816,-0.0427786729616,0.0215263346641,1.0
2010,1458,1459,-9.0,0.019543530877,0.0187961684554,0.00741857950113,-0.0309701494661,1.0
2010,1462,1278,-5.0,0.011210455024,-0.0247676237503,-0.00280894127434,0.0132158147726,1.0
2010,1462,1338,3.0,0.00545142434081,0.0261234195397,0.0216186420719,-0.0237326169251,1.0
2011,1155,1412,0.0,-0.00658118891242,0.0267782891942,0.00912631276538,0.00579558636261,1.0
2011,1421,1114,0.0,-0.0196687868277,-0.0715717413266,0.0355575433355,0.00791270144028,1.0
2011,1427,1106,0.0,-0.0283944373149,0.0621330922863,0.0309502523332,-0.0661926909898,1.0
2011,1433,1425,0.0,-0.0592870676923,-0.00278911517772,-0.00911924375138,0.00748701650601,1.0
2011,1433,1207,5.0,-0.0401397467332,-0.00590791055016,-0.0399461272289,0.00478654926838,1.0
2011,1433,1345,8.0,-0.0561146879588,-0.0117469898036,-0.0111840146336,0.0021198516159,1.0
2011,1433,1199,1.0,-0.0818353345948,0.018247629171,0.000423495548016,-0.0270459381006,1.0
2011,1433,1242,10.0,-0.0772126675753,-0.0376274308153,-0.0768388157757,-0.0101470410051,1.0
2011,1139,1330,-1.0,-0.0150845999786,0.0396858808777,0.00105490376286,-0.0917956758193,1.0
2011,1139,1338,7.0,-0.0123918959465,-0.018422232099,-0.0284257747996,-0.0612376262591,1.0
2011,1139,1458,4.0,0.0131957478015,-0.0114618370312,-0.00497116644657,-0.000237029527939,1.0
2011,1139,1196,6.0,0.0204643849878,0.00805914475405,-0.0173830958523,-0.0381109385247,1.0
2011,1139,1433,-3.0,0.0701370886592,0.00961627459106,0.00774884950689,9.389050171e-06,1.0
2011,1140,1459,-11.0,0.0486435508676,-0.0385857424751,-0.0296498985944,-0.0145063538466,1.0
2011,1140,1211,-8.0,-0.00783801143969,0.0140960926685,-0.0201460220704,-0.0195841290381,1.0
2011,1153,1281,-5.0,0.0496977636678,-0.030576331245,-0.0248037393594,0.0421308141688,1.0
2011,1163,1137,-11.0,-0.058145484021,-0.0764983961832,-0.0140667352663,0.0874605806379,1.0
2011,1163,1153,-3.0,-0.0313435285145,-0.00323619933528,8.73220940605e-05,0.00123722055196,1.0
2011,1163,1361,1.0,-0.0409041942016,0.00212789796715,-0.021227791232,0.0145776106646,1.0
2011,1163,1112,-2.0,-0.023106532626,-0.0761531850471,-0.036711699858,0.0453220902519,1.0
2011,1163,1246,-1.0,-0.0345762230213,-0.0659152552965,-0.0257528764891,0.0292723139081,1.0
2011,1163,1139,-5.0,-0.0467247090533,-0.0339717991181,-0.00827442237123,0.0429529031292,1.0
2011,1196,1364,-13.0,-0.00941786603221,-0.0199934123503,0.0070388135515,0.0644158533156,1.0
2011,1196,1417,-5.0,-0.00237247229779,0.0385311399331,0.00437152559655,0.0102344381812,1.0
2011,1196,1140,-1.0,-0.0225726853851,-0.00250492372383,0.00903425232685,0.0450116382492,1.0
2011,1211,1385,5.0,0.0444387447193,0.015391587859,0.0163077127715,0.00290722378493,1.0
2011,1243,1429,-7.0,-0.0607091193338,0.00319866908218,-0.0372658785502,0.0541445940865,1.0
2011,1246,1343,-9.0,-0.0173171398718,0.0188994099563,-0.00261452990887,0.0225732078945,1.0
2011,1246,1452,-1.0,0.0354799120941,0.0653832191025,0.0346059579352,-0.052032008099,1.0
2011,1246,1326,3.0,0.012535248466,-0.0154681035061,-0.0338531741107,0.0121732776883,1.0
2011,1246,1314,2.0,-0.00785525281897,0.0743942825944,0.0139077726974,-0.0208727282091,1.0
